"grav";"catv";"sexe";"an_nais";"trajet";"voiture";"PL";"moto";"jour";"mois";"lum";"dep";"com";"agg";"casque";"gilet"
3;1;1;2019;5;1;0;0;6;7;1;"78";"78003";2;0;0
4;1;2;1952;5;1;0;0;9;7;1;"66";"66037";2;0;0
4;1;1;1957;5;0;0;1;20;3;2;"987";"98735";2;1;0
3;1;1;1973;5;1;0;0;10;7;1;"65";"65463";1;1;0
4;1;1;1967;0;1;0;0;21;3;1;"69";"69381";2;1;0
4;1;1;1966;5;1;0;0;20;3;1;"77";"77181";2;1;0
4;80;1;1990;0;0;0;0;21;3;1;"64";"64122";2;0;0
4;1;1;1981;5;1;0;0;21;3;1;"56";"56260";2;0;0
4;1;1;1992;1;1;0;0;21;3;1;"54";"54357";2;0;0
4;1;2;1965;1;0;0;0;21;3;1;"45";"45286";2;1;0
4;1;1;2017;5;1;0;0;7;7;1;"80";"80021";2;1;0
3;1;1;1948;0;1;0;0;21;3;1;"44";"44109";2;1;0
4;80;2;1990;2;1;0;0;21;3;1;"34";"34172";2;0;0
4;1;1;1989;0;0;0;0;8;7;1;"67";"67482";2;0;0
4;80;1;1964;5;0;0;0;8;7;1;"67";"67482";2;0;0
4;80;1;1994;4;1;0;0;21;6;1;"58";"58194";2;0;0
2;1;1;2011;5;0;0;0;20;3;1;"17";"17300";2;0;0
4;1;1;1967;5;0;0;0;7;7;1;"41";"41018";2;0;0
4;80;2;1962;1;0;0;0;21;3;1;"75";"75114";2;0;0
4;1;1;1972;1;0;0;1;21;3;1;"75";"75109";2;0;0
4;1;2;1991;1;1;0;0;8;7;1;"75";"75119";2;1;0
4;1;2;1989;0;1;0;0;21;3;1;"94";"94046";2;0;0
4;1;1;1988;1;1;0;0;21;3;1;"93";"93070";2;1;0
4;1;2;2004;5;0;0;0;8;7;1;"75";"75108";2;1;0
4;80;2;1981;1;0;0;0;8;7;1;"75";"75107";2;1;0
4;1;2;1989;5;0;0;0;7;7;3;"92";"92024";2;1;0
2;80;1;1960;5;1;0;0;9;7;1;"57";"57556";2;0;0
3;1;1;1963;5;0;0;0;4;7;1;"64";"64547";1;1;0
4;1;1;1976;5;0;0;0;4;7;1;"64";"64547";1;1;0
3;1;1;1981;5;1;0;0;8;7;1;"04";"04075";1;1;0
3;1;1;1934;9;1;0;0;9;7;1;"66";"66008";1;0;0
4;1;1;1963;5;0;0;1;9;7;1;"06";"06091";1;1;0
3;1;1;1971;5;1;0;0;9;7;1;"85";"85083";1;1;0
3;1;1;1994;5;1;0;0;8;7;1;"59";"59254";2;1;0
4;1;2;1964;0;1;0;0;17;9;1;"93";"93051";2;1;0
4;1;1;1981;1;0;0;1;17;9;1;"93";"93027";2;1;0
3;1;1;1961;5;0;0;0;18;9;1;"76";"76452";1;1;0
4;1;1;1949;5;1;0;0;18;9;1;"29";"29158";2;0;0
4;1;1;2011;2;0;0;0;18;9;1;"76";"76495";2;0;0
4;1;1;1977;1;1;0;0;17;7;1;"28";"28085";2;0;0
3;1;1;1968;5;0;0;1;19;7;1;"57";"57690";2;0;0
4;1;1;1969;0;1;0;0;16;9;1;"974";"97416";2;1;0
4;1;2;1993;0;0;1;0;16;9;1;"69";"69383";2;0;0
4;1;1;2000;0;1;0;0;15;9;1;"72";"72181";2;0;0
3;80;1;1965;5;1;0;0;16;9;1;"56";"56260";2;0;0
4;1;1;1985;1;0;0;0;28;4;2;"974";"97411";2;0;0
4;1;2;1964;1;0;0;0;16;9;1;"56";"56083";2;0;0
4;1;1;2012;5;1;0;0;27;4;3;"974";"97411";2;0;0
4;1;1;1998;1;1;0;0;27;11;1;"77";"77276";2;1;0
4;1;2;1966;1;1;0;0;28;11;3;"77";"77132";2;1;0
4;1;1;1940;0;1;0;0;27;4;1;"74";"74012";2;1;0
2;1;1;1966;0;0;0;0;8;9;2;"31";"31555";2;0;0
4;1;1;1975;5;0;0;0;28;4;1;"67";"67482";2;0;0
4;1;2;2008;5;0;0;1;14;9;1;"75";"75115";2;0;0
3;1;2;1997;1;0;0;0;16;9;1;"75";"75108";2;0;0
4;1;2;1947;5;0;0;0;16;9;1;"75";"75107";2;1;0
4;80;2;1979;1;0;0;0;16;9;1;"75";"75107";2;1;0
4;1;2;2004;1;1;0;0;28;11;1;"47";"47201";1;1;0
4;1;2;1983;0;0;0;1;16;9;1;"94";"94017";2;1;0
4;1;2;1964;1;1;0;0;28;11;1;"34";"34172";2;1;0
4;1;1;1993;0;0;0;0;16;9;1;"93";"93039";2;0;0
4;1;1;1979;2;1;0;0;16;9;1;"93";"93007";2;0;0
4;80;2;1996;5;0;0;0;28;4;1;"75";"75101";2;0;0
4;1;1;1965;0;1;0;0;28;11;3;"06";"06069";2;0;0
3;1;1;1939;5;1;0;0;28;11;1;"03";"03321";2;1;0
4;1;1;1994;0;1;0;0;16;9;1;"92";"92048";2;0;0
4;1;1;1999;9;1;0;0;28;11;1;"03";"03185";2;0;0
4;1;2;2000;1;1;0;0;28;11;1;"75";"75116";2;1;0
3;1;1;1978;5;1;0;0;27;4;1;"22";"22182";1;1;0
4;80;1;1992;9;1;0;0;28;11;2;"75";"75115";2;0;0
4;1;1;1941;5;0;0;0;28;11;1;"75";"75109";2;0;0
4;1;1;1969;5;1;0;0;17;9;1;"25";"25212";2;1;0
4;1;2;1943;5;0;0;0;28;11;1;"75";"75107";2;0;0
3;1;1;1965;5;1;0;0;28;4;1;"51";"51212";1;1;0
4;1;1;2004;5;1;0;0;17;9;1;"06";"06059";1;1;0
4;1;2;1990;0;0;0;0;28;11;2;"93";"93053";2;1;0
3;1;2;1956;5;1;0;0;16;9;1;"37";"37027";2;0;0
3;80;1;1960;5;1;0;0;9;8;1;"33";"33165";1;1;0
4;1;2;1993;5;1;0;0;10;8;1;"05";"05065";1;1;0
3;1;1;1942;5;1;0;0;27;11;1;"63";"63362";2;1;0
3;80;2;1990;5;0;0;0;28;4;1;"22";"22379";2;0;0
3;1;1;2000;1;1;0;0;29;11;2;"61";"61474";1;1;1
3;1;1;1951;5;0;1;0;12;8;1;"22";"22242";1;1;0
4;1;1;1960;5;1;0;0;28;11;2;"30";"30224";1;0;0
3;1;1;1959;5;1;0;0;28;11;2;"30";"30224";1;0;0
4;1;1;2006;5;0;0;1;27;4;3;"974";"97407";2;0;0
3;1;1;1954;5;1;0;0;26;5;1;"74";"74256";1;1;0
2;1;2;1972;1;0;1;0;21;5;1;"74";"74236";2;1;0
4;1;2;1964;0;1;0;0;10;8;1;"77";"77058";2;1;0
4;1;1;2004;5;0;0;0;27;4;1;"75";"75119";2;0;0
4;1;1;2016;9;0;0;0;26;4;1;"75";"75118";2;0;0
4;1;1;1972;1;0;0;1;27;4;1;"75";"75115";2;0;0
4;1;1;1970;5;1;0;0;10;8;1;"67";"67447";2;0;0
3;80;2;1954;5;1;0;0;10;8;1;"64";"64483";2;1;0
4;1;1;2005;5;1;0;0;10;8;1;"49";"49007";2;1;0
4;1;2;2003;1;1;0;0;10;8;1;"45";"45302";2;0;0
3;1;1;1966;5;1;0;0;10;8;1;"22";"22113";2;1;0
4;1;1;1968;0;1;0;0;10;8;1;"15";"15014";2;0;0
4;1;1;1973;0;1;0;0;10;8;1;"13";"13005";2;0;0
4;1;2;2000;9;1;0;0;10;8;1;"75";"75104";2;0;0
4;1;1;1986;5;1;0;0;10;8;1;"75";"75109";2;1;0
4;1;1;1988;5;0;0;1;10;8;3;"93";"93048";2;0;0
4;80;2;1967;0;1;0;0;10;8;1;"92";"92063";1;1;0
3;1;1;1979;1;1;0;0;10;8;2;"63";"63143";1;1;0
4;1;1;1997;0;1;0;0;19;11;1;"93";"93066";2;0;0
4;1;2;1989;0;1;0;0;9;2;1;"93";"93066";2;0;0
4;1;1;1987;0;1;0;0;9;2;1;"93";"93053";2;0;0
3;80;1;1940;5;1;0;0;9;8;1;"39";"39350";1;1;0
3;1;1;1976;5;1;0;0;10;8;3;"25";"25527";1;0;0
3;1;1;1959;5;0;0;0;9;8;1;"84";"84017";1;1;0
4;1;1;1974;9;0;1;0;9;2;1;"92";"92002";2;1;0
3;1;1;1995;5;1;0;0;11;8;1;"64";"64257";1;1;0
3;1;2;1970;1;1;0;0;9;2;1;"22";"22237";1;0;0
3;1;1;1963;5;1;0;0;11;8;1;"37";"37117";2;1;0
3;1;1;1955;5;0;0;0;11;8;1;"91";"91593";1;1;0
3;80;1;1963;0;1;0;0;23;11;1;"03";"03023";2;0;0
3;1;1;1996;0;0;0;0;11;8;1;"07";"07042";2;0;0
4;1;1;1966;5;1;0;0;9;8;1;"01";"01027";2;1;0
3;1;1;1963;5;1;0;0;10;2;1;"85";"85088";2;1;1
3;80;1;1961;5;1;0;0;27;12;1;"88";"88486";2;0;0
4;1;1;2008;0;1;0;0;6;2;1;"974";"97411";2;1;0
3;1;1;2001;5;0;0;0;26;12;1;"84";"84101";1;1;0
4;1;2;1961;1;1;0;0;7;2;2;"91";"91228";2;0;0
4;1;2;1984;0;1;0;0;22;11;2;"44";"44143";2;0;0
4;1;2;1973;0;1;0;0;13;11;3;"44";"44114";2;0;0
4;1;2;1995;0;0;0;0;23;8;1;"44";"44109";2;0;0
4;1;1;1988;0;1;0;0;7;8;1;"44";"44109";2;0;0
4;1;1;1992;0;1;0;0;2;7;1;"44";"44114";2;0;0
4;1;1;2009;2;1;0;0;8;2;3;"61";"61001";2;0;0
4;1;1;2002;9;0;0;0;8;2;2;"51";"51454";2;0;0
4;1;2;1982;4;1;0;0;8;2;1;"37";"37233";2;1;0
4;80;1;1961;0;1;0;0;8;2;1;"32";"32013";2;1;0
4;1;1;1990;0;1;0;0;21;11;3;"14";"14220";2;1;1
3;1;1;1947;5;1;0;0;8;2;1;"13";"13004";2;1;0
4;1;1;1976;0;1;0;0;21;11;1;"29";"29158";2;0;0
4;1;2;1954;0;1;0;0;2;5;1;"44";"44109";2;0;0
4;1;2;1973;1;0;0;0;8;2;1;"75";"75108";2;1;0
4;1;1;1993;1;1;0;0;18;12;3;"74";"74010";2;0;0
4;1;1;1981;0;1;0;0;21;10;1;"19";"19146";2;1;0
4;1;1;1984;0;1;0;0;23;5;1;"44";"44162";2;0;0
3;1;1;1981;1;1;0;0;9;2;3;"30";"30047";1;1;1
4;1;2;1971;0;1;0;0;18;5;1;"44";"44109";2;0;0
4;1;1;1994;0;1;0;0;2;6;1;"80";"80021";2;0;0
4;80;1;1969;1;1;0;0;5;6;1;"78";"78423";2;0;0
4;80;1;1955;5;0;0;0;5;6;1;"73";"73011";2;1;0
4;1;1;1969;5;1;0;0;5;6;1;"69";"69096";2;1;0
4;1;1;1997;5;1;0;0;4;6;1;"67";"67482";2;0;0
4;1;1;1957;0;1;0;0;5;6;1;"59";"59426";2;0;0
4;1;1;1991;0;0;0;0;4;6;1;"49";"49007";2;0;0
4;80;1;2002;9;1;0;0;5;6;3;"45";"45234";2;0;0
4;1;2;1970;1;0;0;0;21;10;2;"69";"69387";2;0;0
3;1;1;1962;0;1;0;0;3;10;1;"83";"83123";2;1;1
4;1;2;1968;0;1;0;0;5;6;1;"01";"01344";2;1;0
4;1;1;1985;9;1;0;0;5;6;1;"75";"75120";2;0;0
4;1;1;1969;5;0;0;0;19;10;1;"56";"56121";2;1;0
4;80;1;1938;5;0;0;0;18;10;1;"56";"56083";2;1;0
4;1;1;1990;5;1;0;0;20;10;1;"49";"49246";2;1;0
4;80;2;1974;1;1;0;0;21;10;1;"45";"45232";2;0;0
4;1;1;2015;5;1;0;0;21;10;1;"45";"45075";2;0;0
4;1;2;2000;2;1;0;0;21;10;1;"35";"35238";2;1;0
4;1;1;2006;0;0;0;0;21;10;3;"17";"17415";2;0;0
3;1;1;1967;5;1;0;0;4;6;1;"47";"47208";1;1;0
4;1;2;1999;1;1;0;0;21;10;1;"75";"75117";2;1;0
4;80;1;2007;2;0;0;1;21;10;2;"75";"75107";2;1;0
4;1;2;1982;5;0;0;0;21;10;1;"75";"75101";2;1;0
3;1;1;1949;5;0;0;0;6;6;1;"15";"15019";1;1;1
4;1;1;1980;1;0;1;0;21;10;1;"92";"92062";2;0;0
3;1;1;1944;5;1;0;0;6;6;1;"30";"30266";2;1;0
3;1;1;1938;5;1;0;0;22;10;1;"29";"29105";2;0;0
3;1;1;1989;5;0;0;1;5;6;1;"987";"98724";2;0;0
3;1;1;2001;5;1;0;0;5;6;1;"13";"13062";2;0;0
4;1;1;1969;1;0;0;1;22;10;2;"973";"97309";1;0;0
4;1;2;2015;2;1;0;0;30;5;1;"33";"33330";2;1;0
4;1;1;1964;0;1;0;0;4;6;2;"974";"97407";2;1;1
4;80;1;1971;0;0;0;0;4;6;3;"69";"69384";2;1;0
4;1;1;2004;5;0;1;0;19;10;2;"95";"95277";2;1;0
4;1;1;1961;0;1;0;0;19;10;1;"84";"84031";2;0;0
4;1;1;1995;9;1;0;0;19;10;2;"60";"60175";2;0;0
4;1;2;1999;0;1;0;0;20;10;3;"13";"13204";2;0;0
4;1;1;1972;5;0;0;0;20;10;1;"13";"13206";2;0;0
3;1;1;1957;5;0;1;0;4;10;1;"05";"05061";1;1;0
4;1;2;2003;9;1;0;0;20;10;3;"75";"75115";2;0;0
3;1;1;1972;5;1;0;0;20;3;1;"43";"43033";1;1;0
4;1;2;2006;5;1;0;0;20;3;1;"43";"43033";1;1;0
3;1;1;1950;0;1;0;0;18;3;1;"11";"11203";2;0;0
3;1;1;1956;5;0;0;0;21;3;1;"25";"25612";1;1;0
4;1;1;1983;5;1;0;0;20;3;1;"03";"03304";2;0;0
2;1;1;1957;5;0;0;0;21;3;1;"58";"58229";1;1;0
3;1;1;1963;5;1;0;0;21;3;1;"35";"35206";1;1;0
2;1;1;1986;5;1;0;0;21;3;1;"35";"35206";1;1;0
3;1;1;1961;5;1;0;0;21;3;1;"35";"35206";1;1;0
3;1;1;1958;5;0;0;0;22;3;1;"33";"33085";1;1;0
4;1;1;1968;5;1;0;0;21;3;1;"13";"13027";1;1;0
4;1;1;2007;2;1;0;0;18;3;1;"87";"87085";2;1;0
4;1;1;1951;0;0;0;0;17;3;1;"84";"84007";2;0;0
4;1;1;1995;9;1;0;0;20;3;3;"69";"69266";2;1;0
3;80;1;1998;1;1;0;0;20;3;2;"64";"64122";2;0;0
4;1;1;1958;0;0;0;0;7;7;1;"91";"91377";2;1;1
4;1;2;1954;5;0;1;0;20;3;1;"49";"49328";2;0;0
3;1;1;2007;2;0;0;0;20;3;1;"33";"33318";2;0;0
4;1;1;2004;5;1;0;0;7;7;2;"63";"63308";1;1;0
4;1;1;1993;9;1;0;0;20;3;1;"28";"28134";2;0;0
4;1;1;1948;9;1;0;0;19;3;1;"25";"25056";2;0;0
4;1;1;1944;5;0;0;0;7;7;1;"29";"29039";1;1;0
4;1;1;1977;5;0;0;0;20;3;2;"75";"75116";2;1;0
4;1;1;1994;5;0;0;0;20;3;2;"75";"75116";2;1;0
4;1;1;1963;5;0;0;0;17;3;1;"75";"75116";2;1;0
4;1;2;1997;5;0;0;0;7;7;1;"75";"75106";2;0;0
4;1;2;1992;9;1;0;0;20;3;1;"75";"75115";2;0;0
4;1;1;1974;1;0;0;0;20;3;1;"75";"75113";2;1;0
4;1;1;1972;1;0;0;0;20;3;1;"75";"75110";2;0;0
4;1;1;1987;1;0;0;0;20;3;1;"75";"75107";2;0;0
4;1;1;2001;9;0;0;1;20;3;2;"75";"75107";2;0;0
3;1;1;1981;5;0;0;0;7;7;1;"78";"78356";1;1;0
3;1;1;1948;5;1;0;0;20;3;1;"68";"68018";1;1;0
3;1;1;1982;5;0;0;0;19;3;2;"35";"35023";1;1;1
3;1;1;1967;5;0;0;0;21;3;1;"03";"03188";1;1;0
3;1;1;1985;5;1;0;0;21;3;1;"06";"06153";2;1;0
4;1;1;1992;5;1;0;0;21;3;1;"06";"06153";2;1;0
3;1;1;1976;5;0;0;0;7;7;1;"01";"01147";2;0;0
3;1;1;1961;5;0;1;0;8;7;1;"05";"05184";1;0;0
4;1;1;1997;5;1;0;0;7;7;1;"27";"27279";2;1;0
4;1;1;1968;0;1;0;0;28;4;1;"93";"93027";2;0;0
4;1;1;1996;0;0;0;0;30;6;3;"44";"44114";2;0;0
3;1;1;2010;5;1;0;0;16;4;1;"93";"93027";2;0;0
4;1;1;1995;1;1;0;0;29;3;1;"93";"93027";2;1;0
4;80;1;1963;1;1;0;0;23;3;3;"93";"93027";2;0;0
4;1;2;1950;0;1;0;0;6;7;1;"38";"38185";2;0;0
4;1;1;1975;0;1;0;0;15;9;1;"92";"92025";2;0;0
4;1;1;2012;2;1;0;0;28;11;3;"49";"49023";2;0;1
3;1;1;1984;5;0;0;0;15;9;1;"22";"22113";2;1;0
4;1;1;1997;4;0;0;0;15;9;1;"75";"75111";2;0;0
4;1;2;2002;0;1;0;0;10;6;1;"93";"93063";2;0;0
4;80;2;2005;5;1;0;0;15;9;3;"75";"75109";2;0;0
4;1;2;1955;5;1;0;0;14;9;1;"75";"75107";2;1;0
4;1;2;1963;5;0;0;0;15;9;1;"75";"75104";2;1;0
4;1;2;1962;0;0;0;0;15;9;1;"92";"92064";1;0;0
4;1;2;1993;0;0;0;0;27;11;2;"69";"69034";2;1;0
4;1;2;1977;5;1;0;0;14;9;1;"92";"92004";2;0;0
4;80;2;1965;5;0;0;0;26;11;2;"87";"87085";2;1;0
2;1;1;1956;0;1;0;0;16;9;1;"79";"79308";1;1;0
4;1;1;1991;1;1;0;0;27;11;1;"77";"77085";2;1;1
3;1;1;2013;5;1;0;0;26;11;1;"76";"76351";2;1;0
2;1;1;1939;5;1;0;0;14;9;1;"49";"49323";1;0;0
3;1;1;1965;0;1;0;0;27;4;1;"54";"54368";1;0;0
3;1;1;2014;5;0;0;0;31;8;1;"29";"29216";1;1;0
3;1;2;1966;5;0;0;0;31;8;1;"29";"29216";1;0;0
4;1;1;1951;5;1;0;0;8;9;1;"33";"33234";1;1;0
4;1;1;2002;1;1;0;0;26;4;3;"69";"69387";2;0;0
4;1;1;2003;5;1;0;0;26;11;3;"75";"75120";2;0;0
4;1;2;2007;2;1;0;0;27;11;1;"75";"75111";2;0;0
4;1;1;2001;1;1;0;0;26;4;1;"91";"91027";2;0;0
4;1;1;1974;0;1;0;0;16;9;2;"60";"60103";2;0;0
4;1;1;1977;5;0;0;0;27;11;1;"75";"75108";2;0;0
4;1;2;1996;5;0;0;0;26;11;3;"75";"75101";2;0;0
4;80;1;1987;0;0;0;1;4;7;1;"74";"74012";2;0;0
2;1;2;1971;5;0;1;0;26;6;1;"74";"74010";2;0;0
4;1;1;2008;5;1;0;0;25;4;1;"35";"35238";2;1;0
3;1;1;1949;5;1;0;0;27;11;1;"07";"07199";1;1;0
4;1;1;1968;1;1;0;0;26;4;1;"31";"31555";2;1;0
2;1;1;1968;5;0;0;1;27;11;3;"30";"30170";2;0;0
3;1;1;1949;0;0;0;0;26;4;1;"31";"31555";2;0;0
4;1;1;1959;0;1;0;0;9;8;2;"974";"97409";1;1;0
3;1;1;1977;0;1;0;0;27;11;2;"50";"50139";2;1;0
4;1;1;2002;0;1;0;0;9;8;1;"973";"97302";2;1;0
4;80;1;1947;5;1;0;0;26;4;1;"06";"06027";2;1;0
4;1;1;1966;0;1;0;0;7;8;1;"973";"97302";2;0;0
4;1;1;1997;0;1;0;0;9;8;1;"69";"69383";2;0;0
4;1;2;1990;9;1;0;0;26;4;1;"75";"75115";2;0;0
4;1;2;1985;1;1;0;0;26;4;1;"75";"75113";2;1;0
4;1;1;2000;5;0;0;0;25;4;3;"75";"75107";2;0;0
4;1;1;1993;9;1;0;0;26;4;3;"75";"75101";2;1;0
4;1;1;1973;5;1;0;0;3;8;1;"91";"91064";1;0;0
4;1;1;1949;5;1;0;0;26;4;1;"94";"94048";2;0;0
4;80;2;1985;0;1;0;0;25;4;1;"92";"92036";2;1;0
4;1;1;1971;5;1;0;0;6;8;1;"78";"78418";2;1;0
3;1;1;1994;1;0;1;0;24;4;1;"987";"98734";1;0;0
4;1;1;1996;5;1;0;0;9;8;1;"64";"64102";2;1;0
3;1;1;2005;5;1;0;0;5;8;1;"57";"57221";2;1;0
4;1;2;1993;0;1;0;0;9;8;1;"27";"27229";2;1;0
4;1;1;2000;1;1;0;0;6;8;1;"15";"15014";2;0;0
4;1;1;1986;1;1;0;0;9;8;1;"10";"10387";2;0;0
4;1;1;1965;1;1;0;0;7;2;1;"91";"91122";2;1;0
4;1;1;2006;5;1;0;0;6;8;1;"09";"09207";2;0;0
4;1;1;1991;0;1;0;0;19;1;3;"44";"44109";2;0;0
4;1;1;1963;5;0;1;0;8;8;3;"75";"75106";2;1;0
4;1;1;1967;0;1;0;0;18;1;1;"44";"44109";2;0;0
4;80;1;1998;5;0;0;0;9;8;1;"75";"75114";2;1;0
4;1;1;2004;5;0;0;0;9;8;1;"75";"75110";2;1;0
4;1;1;1960;5;1;0;0;7;2;3;"76";"76540";2;1;0
4;80;1;1991;5;0;0;0;9;8;1;"75";"75108";2;1;0
4;1;1;1969;1;1;0;0;7;2;2;"69";"69276";2;1;0
4;1;2;2001;5;1;0;0;9;8;1;"75";"75104";2;0;0
4;1;1;2006;0;1;0;0;9;8;1;"93";"93066";2;0;0
4;1;1;1988;0;1;0;0;9;8;1;"93";"93006";2;1;0
4;1;1;1992;1;1;0;0;9;8;1;"92";"92050";2;1;0
4;1;2;2013;0;1;0;0;7;2;3;"44";"44190";2;1;0
4;1;1;2002;5;1;0;0;7;2;1;"37";"37122";2;1;0
2;1;1;1956;5;0;0;0;9;8;1;"57";"57150";2;0;0
2;80;1;1943;5;0;0;0;7;8;1;"19";"19105";1;1;0
4;80;1;1950;3;0;0;0;9;10;1;"73";"73030";2;1;0
3;1;2;1999;1;1;0;0;7;2;1;"75";"75115";2;0;0
4;1;1;1983;4;1;0;0;6;2;1;"75";"75115";2;1;0
4;1;2;2003;1;1;0;0;9;8;3;"85";"85146";2;0;0
4;1;1;2000;2;0;0;0;6;2;1;"75";"75114";2;0;0
4;80;1;1975;1;0;0;0;7;2;1;"75";"75113";2;0;0
4;1;1;1992;1;1;0;0;7;2;1;"75";"75110";2;1;0
4;1;1;2008;5;1;0;0;7;2;1;"75";"75103";2;0;0
4;1;2;1989;4;0;0;0;6;2;1;"75";"75101";2;0;0
3;1;1;1976;5;1;0;0;10;8;1;"67";"67408";2;1;0
3;1;1;1994;1;1;0;0;7;2;3;"93";"93064";2;1;0
3;1;2;2003;1;1;0;0;5;3;3;"61";"61001";2;0;0
4;1;1;1962;1;1;0;0;7;2;1;"92";"92009";2;0;0
2;1;1;1957;5;0;0;0;4;12;1;"74";"74297";1;1;0
2;1;2;1940;0;1;0;0;15;11;2;"74";"74157";2;0;0
4;1;1;1964;0;1;0;0;31;12;1;"60";"60103";2;1;0
4;1;1;1969;1;0;1;0;3;6;1;"83";"83137";2;1;0
4;1;2;1981;1;1;0;0;8;10;1;"14";"14047";2;0;0
4;1;1;1992;0;1;0;0;6;2;3;"69";"69386";2;0;0
4;1;1;1990;0;1;0;0;6;2;3;"69";"69381";2;0;0
4;1;1;2004;5;1;0;0;3;6;1;"67";"67482";2;0;0
4;1;1;1987;5;1;0;0;27;11;3;"19";"19031";2;0;0
4;1;1;1980;5;1;0;0;4;6;1;"59";"59328";2;1;0
3;1;1;2010;0;1;0;0;28;5;1;"59";"59588";2;0;0
4;1;2;1989;0;1;0;0;3;6;1;"49";"49007";2;0;0
4;1;1;2010;0;1;0;0;4;6;1;"34";"34172";2;0;0
3;1;1;2007;5;0;0;1;4;6;1;"33";"33529";2;0;0
4;1;1;2005;0;1;0;0;4;6;1;"25";"25056";2;0;0
3;1;1;2001;5;0;1;0;4;6;1;"75";"75104";2;0;0
4;1;1;1999;1;0;0;1;3;6;1;"75";"75106";2;1;0
4;1;1;2006;5;1;0;0;4;6;1;"75";"75119";2;0;0
4;1;1;1973;1;0;0;0;4;6;1;"75";"75108";2;1;0
4;1;1;1963;5;0;0;0;4;6;1;"94";"94065";1;1;0
4;80;2;1997;0;1;0;0;4;6;1;"93";"93055";2;0;0
4;1;1;1994;5;1;0;0;20;10;1;"75";"75101";2;1;0
4;1;2;1979;1;1;0;0;18;10;1;"75";"75103";2;1;0
4;1;1;1996;9;0;0;1;20;10;1;"93";"93045";2;0;0
3;1;1;1964;5;0;0;0;5;6;1;"55";"55189";1;1;0
3;1;2;1968;5;0;0;1;20;10;1;"83";"83070";2;0;0
4;1;1;1959;5;1;0;0;25;5;1;"53";"53240";1;0;0
2;1;1;1953;5;0;0;0;1;6;1;"21";"21379";1;1;0
4;1;1;1948;5;1;0;0;3;6;1;"08";"08089";2;0;0
3;1;1;1952;5;1;0;0;20;10;1;"03";"03025";2;1;0
3;1;1;1963;5;1;0;0;21;10;1;"43";"43047";1;1;0
3;80;1;1957;5;1;0;0;20;10;1;"21";"21577";2;1;0
4;1;2;1988;0;0;0;0;16;5;1;"44";"44109";2;0;0
4;1;2;1989;0;1;0;0;2;5;1;"44";"44109";2;0;0
4;1;2;1983;0;1;0;0;24;4;1;"44";"44190";2;0;0
4;1;1;1982;0;1;0;0;14;4;1;"44";"44109";2;0;0
4;1;1;1968;0;1;0;0;3;6;1;"91";"91549";2;0;0
4;1;1;1968;0;1;0;0;3;6;2;"84";"84007";2;1;0
4;80;1;1991;5;1;0;0;3;6;1;"78";"78440";2;0;0
2;1;1;1974;5;0;0;0;1;6;1;"84";"84076";2;1;0
4;1;2;1970;0;0;0;0;8;10;1;"44";"44109";2;1;0
4;1;2;2013;2;1;0;0;15;10;2;"84";"84007";2;0;0
3;1;1;1956;5;1;0;0;17;8;1;"74";"74010";1;1;0
4;1;1;2004;5;1;0;0;10;8;1;"74";"74140";1;1;0
4;1;1;2013;5;1;0;0;19;10;1;"69";"69034";1;0;0
4;1;1;1983;1;1;0;0;19;10;3;"2B";"2B033";2;1;1
4;1;2;2001;1;0;0;1;18;10;1;"73";"73008";2;0;0
4;1;1;1949;5;1;0;0;19;10;1;"69";"69264";2;1;0
4;1;1;1976;5;1;0;0;19;10;1;"35";"35238";2;0;0
3;1;1;2014;0;1;0;0;19;10;1;"31";"31555";2;0;0
3;1;1;1982;5;0;0;1;16;3;1;"73";"73010";1;1;0
3;1;1;2011;0;1;0;0;6;3;1;"38";"38193";2;0;0
3;1;1;1962;5;1;0;0;21;3;1;"95";"95042";2;1;0
4;1;1;2013;5;1;0;0;20;3;1;"33";"33274";2;0;0
3;1;1;2013;5;1;0;0;20;3;1;"33";"33274";2;1;0
3;1;1;1963;5;1;0;0;20;3;1;"59";"59120";1;0;0
4;1;2;1990;0;1;0;0;19;3;1;"76";"76540";2;1;0
3;1;2;1990;5;1;0;0;19;3;3;"69";"69266";2;0;0
4;1;1;1992;0;1;0;0;19;3;1;"67";"67482";2;0;0
4;1;1;2003;1;0;0;0;18;3;2;"56";"56121";2;0;0
4;1;2;1999;0;1;0;0;18;3;1;"54";"54395";2;0;0
3;1;1;1991;5;1;0;0;5;7;1;"17";"17306";1;0;0
3;1;1;1989;0;0;0;0;6;7;3;"10";"10387";2;0;0
3;1;1;2000;4;1;0;0;5;7;1;"06";"06029";2;0;0
4;1;1;2016;5;1;0;0;6;7;1;"75";"75120";2;1;0
4;80;1;1997;5;1;0;0;6;7;3;"75";"75115";2;0;0
4;80;1;2004;5;0;0;0;6;7;1;"75";"75101";2;0;0
3;1;2;1980;1;1;0;0;19;3;1;"31";"31555";2;0;0
4;1;2;1991;1;1;0;0;6;7;1;"92";"92049";2;1;0
4;80;2;1991;2;1;0;0;19;3;1;"14";"14118";2;1;0
4;1;1;1998;5;1;0;0;6;7;1;"92";"92012";2;0;0
4;1;2;1980;4;0;0;0;19;3;1;"75";"75114";2;1;0
3;1;1;1950;5;1;0;0;7;7;1;"80";"80762";1;1;0
